2026/08/15 10:34:20.433, 17, 3, 12271, 23.90, 29
2026/08/15 10:34:21.434, 15, 1, 12331, 23.34, 29
2026/08/15 10:34:22.434, 2, 1, 12367, 22.40, 29
2026/08/15 10:34:23.434, 1, 1, 12335, 23.33, 29
2026/08/15 10:34:24.434, 35, 5, 12347, 23.56, 29
2026/08/15 10:34:25.435, 4, 1, 12355, 23.41, 29
2026/08/15 10:34:26.440, 19, 1, 12291, 22.98, 29
2026/08/15 10:34:27.441, 18, 4, 12351, 23.83, 29
2026/08/15 10:34:28.441, 16, 2, 12355, 23.46, 29
2026/08/15 10:34:29.441, 23, 5, 12319, 22.76, 29
2026/08/15 10:34:30.442, 13, 1, 12351, 23.18, 29
2026/08/15 10:34:31.447, 35, 6, 12339, 23.10, 29
2026/08/15 10:34:32.448, 16, 2, 12335, 24.11, 29
2026/08/15 10:34:33.448, 1, 1, 12311, 23.35, 29
2026/08/15 10:34:34.448, 0, 0, 12283, 22.94, 29
2026/08/15 10:34:35.449, 15, 1, 12299, 22.58, 29
2026/08/15 10:34:36.450, 7, 0, 12321, 23.03, 29
2026/08/15 10:34:37.451, 29, 5, 12277, 23.99, 30
2026/08/15 10:34:38.458, 22, 2, 12289, 22.86, 29
2026/08/15 10:34:39.458, 27, 4, 12309, 23.62, 30
2026/08/15 10:34:40.460, 6, 1, 12301, 22.75, 30
2026/08/15 10:34:41.460, 12, 2, 12339, 24.58, 30
2026/08/15 10:34:42.461, 16, 3, 12295, 24.24, 30
2026/08/15 10:34:43.461, 9, 1, 12355, 23.02, 30
2026/08/15 10:34:44.461, 16, 2, 12327, 22.63, 30
2026/08/15 10:34:45.462, 42, 7, 12327, 23.31, 30
2026/08/15 10:34:46.462, 26, 4, 12339, 23.85, 30
2026/08/15 10:34:47.462, 45, 6, 12355, 23.18, 30
2026/08/15 10:34:48.463, 26, 6, 12331, 24.31, 30
2026/08/15 10:34:49.463, 8, 0, 12287, 22.93, 30
2026/08/15 10:34:50.471, 12, 2, 12343, 22.41, 30
2026/08/15 10:34:51.471, 36, 6, 12339, 23.07, 30
2026/08/15 10:34:52.472, 4, 2, 12275, 24.01, 30
2026/08/15 10:34:53.473, 15, 1, 12319, 22.58, 30
2026/08/15 10:34:54.475, 40, 7, 12319, 22.89, 30
2026/08/15 10:34:55.475, 27, 3, 12299, 23.25, 30
2026/08/15 10:34:56.476, 13, 1, 12327, 22.96, 30
2026/08/15 10:34:57.476, 12, 2, 12351, 23.53, 30
2026/08/15 10:34:58.476, 28, 3, 12315, 23.43, 30
2026/08/15 10:34:59.477, 17, 4, 12327, 22.97, 30
2026/08/15 10:35:00.477, 25, 5, 12327, 23.56, 30
2026/08/15 10:35:01.478, 35, 7, 12271, 23.33, 30
2026/08/15 10:35:02.478, 44, 7, 12307, 23.48, 30
2026/08/15 10:35:03.482, 27, 6, 12295, 23.55, 30
2026/08/15 10:35:04.483, 14, 2, 12307, 22.72, 30
2026/08/15 10:35:05.483, 13, 1, 12331, 23.43, 30
2026/08/15 10:35:06.483, 44, 6, 12327, 23.03, 30
2026/08/15 10:35:07.483, 15, 3, 12287, 23.53, 30
2026/08/15 10:35:08.484, 26, 3, 12307, 22.83, 30
2026/08/15 10:35:09.484, 21, 4, 12351, 23.32, 30
2026/08/15 10:35:10.485, 23, 3, 12315, 23.31, 30
2026/08/15 10:35:11.485, 2, 1, 12311, 23.56, 30
2026/08/15 10:35:12.485, 12, 2, 12307, 23.02, 30
2026/08/15 10:35:13.486, 31, 4, 12339, 23.44, 30
2026/08/15 10:35:14.486, 43, 8, 12299, 23.80, 30
2026/08/15 10:35:15.487, 32, 5, 12299, 24.73, 30
2026/08/15 10:35:16.491, 11, 1, 12283, 23.20, 30
2026/08/15 10:35:17.491, 44, 7, 12351, 22.83, 30
2026/08/15 10:35:18.492, 22, 3, 12319, 23.52, 30
2026/08/15 10:35:19.492, 3, 1, 12279, 23.62, 30
2026/08/15 10:35:20.492, 9, 1, 12279, 22.89, 30
2026/08/15 10:35:21.497, 7, 1, 12295, 22.90, 30
2026/08/15 10:35:22.498, 0, 0, 12327, 23.20, 30
2026/08/15 10:35:23.498, 9, 2, 12271, 23.68, 30
2026/08/15 10:35:24.498, 0, 1, 12315, 23.23, 30
2026/08/15 10:35:25.498, 26, 5, 12351, 23.84, 30
2026/08/15 10:35:26.499, 14, 2, 12255, 23.75, 30
2026/08/15 10:35:27.499, 12, 1, 12351, 22.45, 30
2026/08/15 10:35:28.499, 32, 7, 12259, 23.81, 30
2026/08/15 10:35:29.500, 23, 2, 12339, 23.45, 30
2026/08/15 10:35:30.500, 28, 6, 12331, 23.51, 30
2026/08/15 10:35:31.502, 33, 3, 12327, 23.86, 30
2026/08/15 10:35:32.505, 12, 2, 12303, 23.05, 30
2026/08/15 10:35:33.506, 36, 7, 12307, 23.53, 30
2026/08/15 10:35:34.506, 25, 3, 12343, 23.02, 30
2026/08/15 10:35:35.506, 18, 1, 12307, 24.13, 30
2026/08/15 10:35:36.507, 27, 4, 12323, 23.00, 30
2026/08/15 10:35:37.507, 5, 1, 12287, 23.40, 30
2026/08/15 10:35:38.507, 20, 4, 12319, 23.03, 30
2026/08/15 10:35:39.508, 17, 2, 12299, 23.22, 30
2026/08/15 10:35:40.508, 64, 11, 12319, 23.02, 30
2026/08/15 10:35:41.510, 1, 1, 12319, 24.51, 30
2026/08/15 10:35:42.510, 16, 3, 12327, 23.27, 30
2026/08/15 10:35:43.511, 3, 1, 12299, 23.81, 30
2026/08/15 10:35:44.511, 30, 5, 12295, 23.50, 30
2026/08/15 10:35:45.511, 24, 5, 12291, 23.55, 30
2026/08/15 10:35:46.512, 2, 1, 12319, 23.69, 30
2026/08/15 10:35:47.512, 0, 0, 12331, 23.11, 30
2026/08/15 10:35:48.513, 16, 2, 12267, 23.50, 30
2026/08/15 10:35:49.514, 23, 4, 12311, 23.22, 30
2026/08/15 10:35:50.514, 13, 1, 12307, 23.28, 30
2026/08/15 10:35:51.515, 12, 2, 12295, 22.72, 30
2026/08/15 10:35:52.515, 19, 2, 12343, 23.60, 30
2026/08/15 10:35:53.515, 11, 2, 12327, 23.50, 30
2026/08/15 10:35:54.516, 28, 3, 12303, 23.47, 30
2026/08/15 10:35:55.516, 36, 7, 12299, 23.56, 30
2026/08/15 10:35:56.516, 40, 8, 12287, 23.99, 30
2026/08/15 10:35:57.517, 52, 9, 12363, 23.71, 30
2026/08/15 10:35:58.517, 5, 2, 12271, 23.79, 30
2026/08/15 10:35:59.517, 30, 5, 12327, 23.28, 30
2026/08/15 10:36:00.518, 4, 1, 12307, 22.82, 30
2026/08/15 10:36:01.518, 36, 7, 12311, 24.06, 30
2026/08/15 10:36:02.519, 51, 8, 12295, 23.90, 30
2026/08/15 10:36:03.519, 36, 6, 12319, 23.09, 30
2026/08/15 10:36:04.520, 32, 5, 12351, 23.25, 30
2026/08/15 10:36:05.520, 18, 2, 12275, 22.85, 30
2026/08/15 10:36:06.521, 28, 4, 12287, 22.70, 30
2026/08/15 10:36:07.521, 18, 3, 12299, 22.54, 30
2026/08/15 10:36:08.522, 33, 7, 12299, 22.63, 30
2026/08/15 10:36:09.525, 14, 1, 12295, 23.45, 30
2026/08/15 10:36:10.525, 11, 1, 12315, 22.31, 30
2026/08/15 10:36:11.526, 12, 2, 12327, 23.00, 30
2026/08/15 10:36:12.526, 4, 1, 12311, 22.97, 30
2026/08/15 10:36:13.527, 9, 1, 12331, 22.22, 30
2026/08/15 10:36:14.527, 24, 3, 12311, 22.65, 30
2026/08/15 10:36:15.527, 3, 1, 12283, 22.64, 30
2026/08/15 10:36:16.529, 19, 2, 12331, 22.47, 30
2026/08/15 10:36:17.529, 14, 2, 12335, 23.40, 30
2026/08/15 10:36:18.529, 23, 3, 12279, 22.54, 30
2026/08/15 10:36:19.530, 3, 0, 12355, 22.28, 30
2026/08/15 10:36:20.530, 22, 4, 12323, 22.30, 30
2026/08/15 10:36:21.532, 47, 9, 12291, 23.17, 30
2026/08/15 10:36:22.533, 14, 1, 12323, 23.84, 30
2026/08/15 10:36:23.533, 5, 1, 12323, 22.91, 30
2026/08/15 10:36:24.533, 13, 4, 12295, 23.06, 30
2026/08/15 10:36:25.534, 13, 3, 12355, 23.00, 30
2026/08/15 10:36:26.534, 8, 1, 12307, 23.11, 30
2026/08/15 10:36:27.534, 30, 3, 12311, 23.08, 30
2026/08/15 10:36:28.535, 29, 3, 12331, 22.29, 30
2026/08/15 10:36:29.535, 7, 1, 12311, 22.83, 30
2026/08/15 10:36:30.536, 21, 3, 12315, 23.65, 30
2026/08/15 10:36:31.536, 23, 2, 12299, 23.42, 30
2026/08/15 10:36:32.537, 6, 2, 12291, 23.47, 30
2026/08/15 10:36:33.541, 15, 3, 12327, 22.40, 30
2026/08/15 10:36:34.541, 62, 11, 12311, 23.55, 30
2026/08/15 10:36:35.542, 9, 1, 12315, 23.56, 30
2026/08/15 10:36:36.542, 19, 3, 12279, 23.06, 30
2026/08/15 10:36:37.545, 16, 2, 12299, 22.76, 30
2026/08/15 10:36:38.545, 5, 1, 12327, 23.19, 30
2026/08/15 10:36:39.546, 10, 1, 12287, 22.83, 30
2026/08/15 10:36:40.546, 16, 1, 12299, 22.59, 30
2026/08/15 10:36:41.547, 52, 9, 12347, 22.71, 30
2026/08/15 10:36:42.547, 4, 0, 12315, 23.47, 30
2026/08/15 10:36:43.547, 15, 3, 12307, 22.89, 30
2026/08/15 10:36:44.547, 3, 1, 12307, 23.06, 30
2026/08/15 10:36:45.549, 35, 4, 12299, 22.83, 30
2026/08/15 10:36:46.549, 10, 2, 12335, 22.15, 30
2026/08/15 10:36:47.550, 11, 2, 12291, 23.21, 30
2026/08/15 10:36:48.551, 35, 5, 12355, 22.14, 30
2026/08/15 10:36:49.551, 0, 0, 12311, 23.79, 30
2026/08/15 10:36:50.552, 4, 1, 12307, 22.22, 30
2026/08/15 10:36:51.552, 7, 1, 12343, 22.51, 30
2026/08/15 10:36:52.553, 30, 5, 12327, 23.78, 30
2026/08/15 10:36:53.554, 24, 4, 12299, 22.43, 30
2026/08/15 10:36:54.559, 22, 3, 12311, 22.62, 30
2026/08/15 10:36:55.563, 45, 9, 12291, 22.61, 30
2026/08/15 10:36:56.563, 18, 3, 12323, 23.20, 30
2026/08/15 10:36:57.564, 33, 5, 12343, 23.11, 30
2026/08/15 10:36:58.564, 52, 7, 12303, 23.17, 30
2026/08/15 10:36:59.565, 26, 4, 12299, 22.49, 30
2026/08/15 10:37:00.565, 45, 7, 12307, 22.62, 30
2026/08/15 10:37:01.566, 10, 2, 12343, 22.52, 30
2026/08/15 10:37:02.566, 13, 2, 12319, 24.35, 30
2026/08/15 10:37:03.567, 2, 0, 12291, 22.93, 30
2026/08/15 10:37:04.567, 10, 2, 12355, 22.74, 30
2026/08/15 10:37:05.568, 18, 4, 12299, 24.56, 30
2026/08/15 10:37:06.568, 25, 3, 12283, 23.63, 30
2026/08/15 10:37:07.569, 11, 2, 12343, 22.80, 30
2026/08/15 10:37:08.569, 15, 2, 12343, 23.12, 30
2026/08/15 10:37:09.570, 19, 4, 12311, 23.72, 30
2026/08/15 10:37:10.571, 36, 5, 12311, 23.22, 30
2026/08/15 10:37:11.571, 23, 3, 12311, 23.30, 30
2026/08/15 10:37:12.571, 8, 1, 12311, 22.61, 30
2026/08/15 10:37:13.572, 15, 2, 12343, 23.73, 30
2026/08/15 10:37:14.572, 20, 3, 12311, 22.97, 30
2026/08/15 10:37:15.572, 16, 1, 12311, 23.94, 30
2026/08/15 10:37:16.573, 7, 1, 12315, 22.78, 30
2026/08/15 10:37:17.573, 28, 4, 12295, 23.63, 30
2026/08/15 10:37:18.574, 27, 3, 12291, 23.23, 30
2026/08/15 10:37:19.574, 2, 1, 12303, 23.50, 30
2026/08/15 10:37:20.574, 7, 2, 12339, 22.41, 30
2026/08/15 10:37:21.575, 48, 7, 12299, 23.68, 30
2026/08/15 10:37:22.575, 35, 7, 12315, 23.52, 30
2026/08/15 10:37:23.576, 14, 2, 12311, 23.04, 30
2026/08/15 10:37:24.576, 24, 3, 12311, 23.50, 30
2026/08/15 10:37:25.577, 8, 2, 12327, 22.29, 30
2026/08/15 10:37:26.577, 13, 3, 12303, 24.23, 30
2026/08/15 10:37:27.577, 38, 5, 12311, 22.91, 30
2026/08/15 10:37:28.578, 13, 3, 12279, 22.59, 30
2026/08/15 10:37:29.578, 69, 15, 12355, 23.35, 30
2026/08/15 10:37:30.579, 11, 1, 12267, 24.22, 30
2026/08/15 10:37:31.580, 21, 4, 12343, 22.81, 30
2026/08/15 10:37:32.581, 40, 10, 12275, 24.38, 30
2026/08/15 10:37:33.581, 19, 3, 12327, 24.17, 30
2026/08/15 10:37:34.582, 6, 1, 12259, 22.61, 30
2026/08/15 10:37:35.583, 32, 6, 12355, 23.92, 30
2026/08/15 10:37:36.583, 9, 2, 12279, 22.92, 30
2026/08/15 10:37:37.584, 11, 2, 12303, 22.92, 30
2026/08/15 10:37:38.584, 21, 3, 12295, 23.06, 30
2026/08/15 10:37:39.585, 20, 3, 12303, 23.07, 30
2026/08/15 10:37:40.586, 12, 2, 12303, 22.95, 30
2026/08/15 10:37:41.586, 26, 5, 12335, 23.87, 30
2026/08/15 10:37:42.587, 26, 5, 12331, 22.82, 30
2026/08/15 10:37:43.589, 16, 1, 12319, 23.06, 30
2026/08/15 10:37:44.592, 22, 3, 12323, 23.57, 30
2026/08/15 10:37:45.593, 8, 1, 12307, 23.34, 30
2026/08/15 10:37:46.593, 20, 3, 12343, 23.53, 30
2026/08/15 10:37:47.593, 38, 4, 12275, 23.65, 30
2026/08/15 10:37:48.594, 32, 8, 12331, 24.18, 30
2026/08/15 10:37:49.595, 30, 3, 12323, 24.11, 30
2026/08/15 10:37:50.595, 24, 4, 12347, 24.55, 30
2026/08/15 10:37:51.595, 29, 5, 12303, 23.99, 30
2026/08/15 10:37:52.596, 19, 2, 12319, 24.13, 30
2026/08/15 10:37:53.597, 5, 1, 12291, 23.41, 30
2026/08/15 10:37:54.598, 29, 5, 12343, 23.47, 30
2026/08/15 10:37:55.598, 35, 6, 12303, 23.85, 30
2026/08/15 10:37:56.598, 43, 7, 12331, 23.35, 30
2026/08/15 10:37:57.599, 0, 0, 12343, 23.80, 30
2026/08/15 10:37:58.599, 28, 6, 12343, 23.24, 30
2026/08/15 10:37:59.600, 21, 5, 12263, 23.37, 30
2026/08/15 10:38:00.600, 19, 2, 12323, 23.90, 30
2026/08/15 10:38:01.600, 11, 2, 12291, 23.14, 30
2026/08/15 10:38:02.600, 12, 1, 12323, 23.09, 30
2026/08/15 10:38:03.601, 9, 2, 12295, 23.91, 30
2026/08/15 10:38:04.601, 10, 1, 12299, 23.33, 30
2026/08/15 10:38:05.602, 23, 3, 12311, 22.66, 30
2026/08/15 10:38:06.603, 30, 4, 12295, 24.14, 30
2026/08/15 10:38:07.603, 17, 3, 12331, 23.15, 30
2026/08/15 10:38:08.603, 27, 4, 12299, 22.83, 30
2026/08/15 10:38:09.604, 8, 1, 12291, 24.28, 30
2026/08/15 10:38:10.604, 10, 2, 12323, 23.54, 30
2026/08/15 10:38:11.605, 4, 1, 12267, 22.60, 30
2026/08/15 10:38:12.605, 8, 1, 12331, 24.28, 30
2026/08/15 10:38:13.606, 9, 1, 12303, 23.78, 30
2026/08/15 10:38:14.607, 24, 3, 12319, 22.68, 30
2026/08/15 10:38:15.607, 31, 4, 12335, 23.15, 30
2026/08/15 10:38:16.608, 15, 1, 12299, 23.37, 30
2026/08/15 10:38:17.608, 12, 2, 12331, 23.23, 30
2026/08/15 10:38:18.608, 62, 13, 12343, 23.70, 30
2026/08/15 10:38:19.609, 20, 2, 12291, 24.17, 30
2026/08/15 10:38:20.610, 36, 7, 12315, 23.73, 30
2026/08/15 10:38:21.610, 17, 3, 12299, 23.67, 30
2026/08/15 10:38:22.611, 15, 2, 12303, 23.63, 30
2026/08/15 10:38:23.611, 30, 4, 12323, 23.43, 30
2026/08/15 10:38:24.611, 20, 2, 12311, 23.35, 30
2026/08/15 10:38:25.612, 0, 0, 12299, 23.23, 30
2026/08/15 10:38:26.612, 6, 1, 12295, 24.21, 30
2026/08/15 10:38:27.613, 14, 2, 12307, 23.39, 30
2026/08/15 10:38:28.613, 8, 2, 12299, 23.23, 30
2026/08/15 10:38:29.613, 3, 1, 12355, 24.31, 30
2026/08/15 10:38:30.614, 40, 7, 12287, 24.06, 30
2026/08/15 10:38:31.614, 25, 6, 12355, 24.13, 30
2026/08/15 10:38:32.614, 19, 2, 12259, 23.50, 30
2026/08/15 10:38:33.615, 2, 0, 12307, 23.90, 30
2026/08/15 10:38:34.615, 9, 0, 12343, 23.59, 30
2026/08/15 10:38:35.616, 10, 1, 12315, 23.67, 30
2026/08/15 10:38:36.617, 10, 2, 12307, 22.99, 30
2026/08/15 10:38:37.618, 4, 0, 12335, 23.83, 30
2026/08/15 10:38:38.618, 1, 2, 12259, 23.51, 30
2026/08/15 10:38:39.621, 6, 1, 12331, 22.74, 30
2026/08/15 10:38:40.621, 15, 3, 12347, 23.68, 30
2026/08/15 10:38:41.621, 0, 0, 12287, 23.01, 30
2026/08/15 10:38:42.622, 3, 1, 12323, 22.99, 30
2026/08/15 10:38:43.622, 40, 8, 12335, 23.73, 30
2026/08/15 10:38:44.623, 33, 5, 12319, 23.47, 30
2026/08/15 10:38:45.623, 26, 3, 12315, 23.72, 30
2026/08/15 10:38:46.627, 16, 3, 12335, 24.04, 30
2026/08/15 10:38:47.627, 13, 1, 12343, 24.05, 30
2026/08/15 10:38:48.628, 27, 3, 12307, 23.57, 30
2026/08/15 10:38:49.628, 17, 4, 12347, 23.62, 30
2026/08/15 10:38:50.628, 14, 3, 12355, 23.43, 30
2026/08/15 10:38:51.631, 5, 1, 12299, 22.99, 30
2026/08/15 10:38:52.632, 8, 1, 12299, 22.81, 30
2026/08/15 10:38:53.632, 50, 10, 12335, 23.81, 30
2026/08/15 10:38:54.632, 4, 1, 12307, 23.69, 30
2026/08/15 10:38:55.632, 12, 2, 12291, 23.17, 30
2026/08/15 10:38:56.633, 24, 3, 12311, 23.88, 30
2026/08/15 10:38:57.633, 2, 1, 12323, 23.67, 30
2026/08/15 10:38:58.634, 20, 5, 12335, 23.03, 30
2026/08/15 10:38:59.634, 21, 3, 12343, 23.82, 30
2026/08/15 10:39:00.635, 18, 3, 12287, 23.88, 30
2026/08/15 10:39:01.636, 7, 0, 12323, 24.28, 29
2026/08/15 10:39:02.636, 34, 6, 12335, 23.72, 30
2026/08/15 10:39:03.636, 16, 2, 12307, 23.91, 29
2026/08/15 10:39:04.637, 22, 1, 12327, 23.54, 30
2026/08/15 10:39:05.637, 6, 0, 12319, 23.74, 29
2026/08/15 10:39:06.638, 23, 4, 12323, 23.44, 30
2026/08/15 10:39:07.639, 37, 5, 12311, 24.10, 29
2026/08/15 10:39:08.639, 12, 3, 12319, 23.92, 29
2026/08/15 10:39:09.645, 3, 1, 12287, 23.42, 29
2026/08/15 10:39:10.645, 26, 4, 12327, 24.47, 30
2026/08/15 10:39:11.645, 19, 3, 12271, 23.77, 29
2026/08/15 10:39:12.646, 39, 7, 12343, 23.86, 29
2026/08/15 10:39:13.646, 30, 4, 12331, 23.92, 29
2026/08/15 10:39:14.647, 12, 1, 12291, 23.69, 29
2026/08/15 10:39:15.647, 23, 3, 12307, 23.80, 29
2026/08/15 10:39:16.650, 19, 4, 12343, 24.14, 29
2026/08/15 10:39:17.650, 26, 3, 12331, 23.84, 29
2026/08/15 10:39:18.651, 14, 3, 12311, 23.51, 29
2026/08/15 10:39:19.651, 13, 3, 12315, 23.95, 29
2026/08/15 10:39:20.652, 44, 8, 12331, 23.16, 29
2026/08/15 10:39:21.652, 36, 4, 12347, 23.60, 29
2026/08/15 10:39:22.653, 9, 2, 12251, 23.31, 29
2026/08/15 10:39:23.654, 10, 2, 12355, 23.61, 29
2026/08/15 10:39:24.654, 13, 2, 12343, 23.05, 29
2026/08/15 10:39:25.654, 36, 7, 12315, 23.63, 29
2026/08/15 10:39:26.655, 23, 3, 12343, 23.63, 29
2026/08/15 10:39:27.655, 33, 4, 12323, 23.90, 29
2026/08/15 10:39:28.655, 42, 7, 12343, 23.42, 29
2026/08/15 10:39:29.656, 51, 11, 12355, 24.00, 29
2026/08/15 10:39:30.656, 20, 2, 12323, 22.97, 29
2026/08/15 10:39:31.656, 8, 3, 12319, 23.55, 29
2026/08/15 10:39:32.656, 26, 4, 12303, 22.88, 29
2026/08/15 10:39:33.657, 15, 4, 12307, 24.12, 29
2026/08/15 10:39:34.657, 12, 2, 12335, 23.73, 29
2026/08/15 10:39:35.657, 42, 8, 12323, 23.54, 29
2026/08/15 10:39:36.658, 28, 4, 12291, 24.07, 29
2026/08/15 10:39:37.658, 22, 5, 12327, 24.77, 29
2026/08/15 10:39:38.659, 8, 2, 12335, 23.74, 29
2026/08/15 10:39:39.659, 11, 2, 12323, 23.97, 29
2026/08/15 10:39:40.660, 56, 10, 12343, 23.67, 29
2026/08/15 10:39:41.660, 16, 3, 12271, 24.07, 29
2026/08/15 10:39:42.661, 18, 5, 12303, 23.82, 29
2026/08/15 10:39:43.661, 10, 1, 12319, 23.50, 29
2026/08/15 10:39:44.661, 13, 2, 12331, 24.03, 29
2026/08/15 10:39:45.662, 29, 4, 12311, 23.50, 29
2026/08/15 10:39:46.662, 7, 2, 12283, 23.59, 29
2026/08/15 10:39:47.663, 9, 2, 12307, 23.57, 29
2026/08/15 10:39:48.663, 52, 7, 12275, 24.14, 29
2026/08/15 10:39:49.664, 12, 2, 12331, 23.98, 29
2026/08/15 10:39:50.664, 24, 5, 12319, 22.95, 29
2026/08/15 10:39:51.665, 21, 2, 12303, 25.03, 29
2026/08/15 10:39:52.666, 19, 3, 12343, 24.49, 29
2026/08/15 10:39:53.666, 17, 2, 12291, 23.61, 29
2026/08/15 10:39:54.666, 25, 4, 12323, 23.55, 29
